"ID_TRAMO","UTM_IX","UTM_IY","UTM_FX","UTM_FY","UTM_IX_OK","UTM_IY_OK","UTM_FX_OK","UTM_FY_OK"
"8899",430133.45000000,4582494.39000000,430133.29000000,4582486.05000000,430038.45000000,4582289.39000000,430038.29000000,4582281.05000000
"8900",429561.74000000,4583082.25000000,429551.96000000,4583082.22000000,429466.74000000,4582877.25000000,429456.96000000,4582877.22000000
"8901",430508.56000000,4582140.99000000,430526.52000000,4582149.80000000,430413.56000000,4581935.99000000,430431.52000000,4581944.80000000
"8902",430584.16000000,4582178.07000000,430597.39000000,4582184.56000000,430489.16000000,4581973.07000000,430502.39000000,4581979.56000000
"8903",431204.87000000,4582493.92000000,431205.17000000,4582506.72000000,431109.87000000,4582288.92000000,431110.17000000,4582301.72000000
"8904",431231.22000000,4582518.98000000,431217.06000000,4582519.38000000,431136.22000000,4582313.98000000,431122.06000000,4582314.38000000
"8905",431182.69000000,4582549.90000000,431186.20000000,4582546.25000000,431087.69000000,4582344.90000000,431091.20000000,4582341.25000000
"8906",430970.14000000,4582750.99000000,430969.97000000,4582734.89000000,430875.14000000,4582545.99000000,430874.97000000,4582529.89000000
"8907",431008.01000000,4582751.37000000,431007.66000000,4582729.48000000,430913.01000000,4582546.37000000,430912.66000000,4582524.48000000
"8908",430823.79000000,4582901.66000000,430832.90000000,4582892.28000000,430728.79000000,4582696.66000000,430737.90000000,4582687.28000000
"8909",430775.18000000,4582971.98000000,430787.90000000,4582971.81000000,430680.18000000,4582766.98000000,430692.90000000,4582766.81000000
"8910",430669.09500000,4583045.43200000,430669.19200000,4583051.37400000,430574.09500000,4582840.43200000,430574.19200000,4582846.37400000
"8911",430590.14000000,4583122.64000000,430607.01000000,4583122.48000000,430495.14000000,4582917.64000000,430512.01000000,4582917.48000000
"8912",430572.38000000,4583140.78000000,430572.56000000,4583157.66000000,430477.38000000,4582935.78000000,430477.56000000,4582952.66000000
"8913",430492.74000000,4583221.05000000,430507.34000000,4583220.83000000,430397.74000000,4583016.05000000,430412.34000000,4583015.83000000
"8914",430480.72000000,4583233.44000000,430480.42000000,4583250.59000000,430385.72000000,4583028.44000000,430385.42000000,4583045.59000000
"8915",430130.56000000,4583604.38000000,430117.45000000,4583604.51000000,430035.56000000,4583399.38000000,430022.45000000,4583399.51000000
"8916",430237.44000000,4583534.17000000,430237.50000000,4583521.22000000,430142.44000000,4583329.17000000,430142.50000000,4583316.22000000
"8917",430394.37000000,4583316.86000000,430417.51000000,4583316.58000000,430299.37000000,4583111.86000000,430322.51000000,4583111.58000000
"8918",430417.92000000,4583355.32000000,430395.30000000,4583355.30000000,430322.92000000,4583150.32000000,430300.30000000,4583150.30000000
"8919",430493.35000000,4583259.21000000,430506.73000000,4583258.91000000,430398.35000000,4583054.21000000,430411.73000000,4583053.91000000
"8920",430762.17000000,4582960.36000000,430761.78000000,4582946.82000000,430667.17000000,4582755.36000000,430666.78000000,4582741.82000000
"8921",430518.87000000,4583233.25000000,430518.95000000,4583250.32000000,430423.87000000,4583028.25000000,430423.95000000,4583045.32000000
"8922",430706.08000000,4583039.19000000,430706.40000000,4583058.83000000,430611.08000000,4582834.19000000,430611.40000000,4582853.83000000
"8923",430143.05000000,4583616.56000000,430143.09000000,4583629.81000000,430048.05000000,4583411.56000000,430048.09000000,4583424.81000000
"8924",430199.12000000,4583535.14000000,430198.92000000,4583522.06000000,430104.12000000,4583330.14000000,430103.92000000,4583317.06000000
"8925",430681.08300000,4582380.13600000,430663.47200000,4582399.02500000,430586.08300000,4582175.13600000,430568.47200000,4582194.02500000
"8926",430888.14000000,4582630.11000000,430898.01000000,4582629.91000000,430793.14000000,4582425.11000000,430803.01000000,4582424.91000000
"8927",430874.22000000,4582640.68000000,430874.26000000,4582646.99000000,430779.22000000,4582435.68000000,430779.26000000,4582441.99000000
"8928",431094.37000000,4582853.32000000,431075.11000000,4582853.57000000,430999.37000000,4582648.32000000,430980.11000000,4582648.57000000
"8929",431078.00200000,4582815.81600000,431091.46200000,4582815.76700000,430983.00200000,4582610.81600000,430996.46200000,4582610.76700000
"8930",430817.06000000,4582560.45000000,430816.93000000,4582547.47000000,430722.06000000,4582355.45000000,430721.93000000,4582342.47000000
"8931",430778.23000000,4582560.10000000,430778.07000000,4582546.91000000,430683.23000000,4582355.10000000,430683.07000000,4582341.91000000
"8932",431254.47900000,4582993.01600000,431251.59000000,4582990.46000000,431159.47900000,4582788.01600000,431156.59000000,4582785.46000000
"8933",430939.16700000,4582698.71900000,430925.10100000,4582684.65300000,430844.16700000,4582493.71900000,430830.10100000,4582479.65300000
"8934",430663.65000000,4582176.23000000,430689.01000000,4582136.58000000,430568.65000000,4581971.23000000,430594.01000000,4581931.58000000
"8935",430620.31000000,4582243.93000000,430630.98000000,4582227.30000000,430525.31000000,4582038.93000000,430535.98000000,4582022.30000000
"8936",430535.19800000,4582345.55400000,430544.90600000,4582336.16300000,430440.19800000,4582140.55400000,430449.90600000,4582131.16300000
"8937",430522.21000000,4582343.30000000,430497.71000000,4582367.58000000,430427.21000000,4582138.30000000,430402.71000000,4582162.58000000
"8938",430322.67000000,4582527.45000000,430322.49000000,4582515.96000000,430227.67000000,4582322.45000000,430227.49000000,4582310.96000000
"8939",430128.73000000,4582720.07000000,430128.72000000,4582705.30000000,430033.73000000,4582515.07000000,430033.72000000,4582500.30000000
"8940",430037.11000000,4582809.81000000,430037.05000000,4582798.25000000,429942.11000000,4582604.81000000,429942.05000000,4582593.25000000
"8941",429986.92000000,4582908.95000000,429986.91000000,4582902.44000000,429891.92000000,4582703.95000000,429891.91000000,4582697.44000000
"8942",429941.58000000,4582903.88000000,429941.60000000,4582895.56000000,429846.58000000,4582698.88000000,429846.60000000,4582690.56000000
"8507",430494.82800000,4582580.44000000,430474.00200000,4582603.46400000,430399.82800000,4582375.44000000,430379.00200000,4582398.46400000
"8508",430024.27300000,4583095.13100000,430012.64300000,4583107.69000000,429929.27300000,4582890.13100000,429917.64300000,4582902.69000000
"8509",430062.29700000,4583053.55000000,430055.10700000,4583061.31400000,429967.29700000,4582848.55000000,429960.10700000,4582856.31400000
"8510",429877.46500000,4583243.31500000,429890.93900000,4583228.18000000,429782.46500000,4583038.31500000,429795.93900000,4583023.18000000
"8511",430413.46800000,4582669.64000000,430389.75700000,4582695.37600000,430318.46800000,4582464.64000000,430294.75700000,4582490.37600000
"8512",430478.94600000,4582630.27200000,430496.33700000,4582610.97300000,430383.94600000,4582425.27200000,430401.33700000,4582405.97300000
"8513",430105.02400000,4583002.63100000,430115.55000000,4582991.23000000,430010.02400000,4582797.63100000,430020.55000000,4582786.23000000
"8514",430216.83400000,4582884.17000000,430195.90000000,4582907.75400000,430121.83400000,4582679.17000000,430100.90000000,4582702.75400000
"8516",429904.57600000,4583264.44900000,429891.01600000,4583279.57500000,429809.57600000,4583059.44900000,429796.01600000,4583074.57500000
"8517",429953.43100000,4583172.54700000,429937.77900000,4583189.80400000,429858.43100000,4582967.54700000,429842.77900000,4582984.80400000
"8519",430066.52700000,4583082.89300000,430081.06400000,4583067.13600000,429971.52700000,4582877.89300000,429986.06400000,4582862.13600000
"8520",430333.86800000,4582788.91400000,430349.04600000,4582772.32200000,430238.86800000,4582583.91400000,430254.04600000,4582567.32200000
"8521",430028.39700000,4583122.45600000,430043.74600000,4583105.63400000,429933.39700000,4582917.45600000,429948.74600000,4582900.63400000
"8522",430347.20000000,4582741.68000000,430336.89800000,4582753.07900000,430252.20000000,4582536.68000000,430241.89800000,4582548.07900000
"8523",430415.91000000,4582699.51600000,430432.26200000,4582681.43500000,430320.91000000,4582494.51600000,430337.26200000,4582476.43500000
"8525",430163.98800000,4582979.80900000,430157.89500000,4582986.46900000,430068.98800000,4582774.80900000,430062.89500000,4582781.46900000
"8589",430617.69000000,4581009.43500000,430644.43600000,4580980.89700000,430522.69000000,4580804.43500000,430549.43600000,4580775.89700000
"8591",430576.81300000,4581020.48800000,430598.81300000,4581020.57200000,430481.81300000,4580815.48800000,430503.81300000,4580815.57200000
"8592",430287.59500000,4581445.02300000,430297.17000000,4581429.02400000,430192.59500000,4581240.02300000,430202.17000000,4581224.02400000
"8593",430593.77000000,4581647.90000000,430573.79000000,4581632.84000000,430498.77000000,4581442.90000000,430478.79000000,4581427.84000000
"8594",430643.97400000,4581707.83600000,430649.74400000,4581700.11700000,430548.97400000,4581502.83600000,430554.74400000,4581495.11700000
"8595",430659.27000000,4581519.46000000,430621.91000000,4581569.05000000,430564.27000000,4581314.46000000,430526.91000000,4581364.05000000
"8597",430357.22900000,4581473.53000000,430348.22900000,4581486.78000000,430262.22900000,4581268.53000000,430253.22900000,4581281.78000000
"8598",430328.91000000,4581530.04000000,430334.09000000,4581530.45000000,430233.91000000,4581325.04000000,430239.09000000,4581325.45000000
"8599",431008.81000000,4581157.70000000,430995.02000000,4581169.22000000,430913.81000000,4580952.70000000,430900.02000000,4580964.22000000
"8600",430341.69000000,4582108.06000000,430339.47000000,4582090.81000000,430246.69000000,4581903.06000000,430244.47000000,4581885.81000000
"8601",430975.29500000,4581271.45800000,430993.80300000,4581256.35600000,430880.29500000,4581066.45800000,430898.80300000,4581051.35600000
"8602",430936.86000000,4581610.20000000,430913.82000000,4581598.77000000,430841.86000000,4581405.20000000,430818.82000000,4581393.77000000
"8603",430493.62000000,4581577.03000000,430464.19000000,4581614.22000000,430398.62000000,4581372.03000000,430369.19000000,4581409.22000000
"8604",430781.71700000,4581501.86000000,430801.93500000,4581471.30900000,430686.71700000,4581296.86000000,430706.93500000,4581266.30900000
"8605",430821.72900000,4581441.65500000,430832.35400000,4581426.15500000,430726.72900000,4581236.65500000,430737.35400000,4581221.15500000
"8606",430798.64600000,4581188.36800000,430816.46100000,4581176.92300000,430703.64600000,4580983.36800000,430721.46100000,4580971.92300000
"8607",430409.88000000,4581950.15000000,430396.38000000,4581966.94000000,430314.88000000,4581745.15000000,430301.38000000,4581761.94000000
"8608",430471.34400000,4581873.65400000,430476.96200000,4581859.90100000,430376.34400000,4581668.65400000,430381.96200000,4581654.90100000
"8609",431008.89000000,4581322.52000000,431001.03000000,4581312.59000000,430913.89000000,4581117.52000000,430906.03000000,4581107.59000000
"8610",430902.01300000,4581188.47800000,430877.23400000,4581156.93300000,430807.01300000,4580983.47800000,430782.23400000,4580951.93300000
"8611",430715.85000000,4580954.97000000,430725.11000000,4580966.78000000,430620.85000000,4580749.97000000,430630.11000000,4580761.78000000
"8613",430862.31600000,4580912.85800000,430907.69300000,4580908.65200000,430767.31600000,4580707.85800000,430812.69300000,4580703.65200000
"8614",430631.97900000,4580929.15500000,430643.47900000,4580929.03000000,430536.97900000,4580724.15500000,430548.47900000,4580724.03000000
"8615",430303.27000000,4582129.26600000,430341.47100000,4582124.15800000,430208.27000000,4581924.26600000,430246.47100000,4581919.15800000
"8616",430472.10700000,4582107.30300000,430485.03700000,4582105.65500000,430377.10700000,4581902.30300000,430390.03700000,4581900.65500000
"8617",430548.78000000,4582097.20000000,430514.39000000,4582101.56000000,430453.78000000,4581892.20000000,430419.39000000,4581896.56000000
"8618",430596.02000000,4582091.18000000,430632.93000000,4582086.47000000,430501.02000000,4581886.18000000,430537.93000000,4581881.47000000
"8619",431023.87000000,4581019.68000000,431032.78300000,4581017.18700000,430928.87000000,4580814.68000000,430937.78300000,4580812.18700000
"8620",430746.35700000,4581859.58100000,430728.19000000,4581845.74800000,430651.35700000,4581654.58100000,430633.19000000,4581640.74800000
"8621",430653.41000000,4581780.32000000,430643.05000000,4581772.58000000,430558.41000000,4581575.32000000,430548.05000000,4581567.58000000
"8622",430574.88000000,4581721.51000000,430584.01000000,4581728.34000000,430479.88000000,4581516.51000000,430489.01000000,4581523.34000000
"8623",431183.74000000,4581212.65000000,431202.05000000,4581169.05000000,431088.74000000,4581007.65000000,431107.05000000,4580964.05000000
"8624",431175.05300000,4581232.55800000,431160.03400000,4581268.44600000,431080.05300000,4581027.55800000,431065.03400000,4581063.44600000
"8625",431112.14600000,4581350.98800000,431130.64600000,4581332.23800000,431017.14600000,4581145.98800000,431035.64600000,4581127.23800000
"8626",430891.91000000,4581693.40800000,430912.89400000,4581660.32500000,430796.91000000,4581488.40800000,430817.89400000,4581455.32500000
"8628",430577.45700000,4581434.21000000,430587.05500000,4581423.47300000,430482.45700000,4581229.21000000,430492.05500000,4581218.47300000
"8629",430697.04300000,4581298.14500000,430721.52100000,4581270.25900000,430602.04300000,4581093.14500000,430626.52100000,4581065.25900000
"8630",430529.44500000,4581419.22400000,430543.13700000,4581403.53200000,430434.44500000,4581214.22400000,430448.13700000,4581198.53200000
"8631",430453.35400000,4581132.78000000,430465.85400000,4581122.40500000,430358.35400000,4580927.78000000,430370.85400000,4580917.40500000
"8632",430416.72400000,4581542.09200000,430436.11100000,4581543.59100000,430321.72400000,4581337.09200000,430341.11100000,4581338.59100000
"8633",430288.88500000,4581527.59500000,430305.31100000,4581528.66500000,430193.88500000,4581322.59500000,430210.31100000,4581323.66500000
"8634",430123.09000000,4581361.56000000,430121.19000000,4581348.36000000,430028.09000000,4581156.56000000,430026.19000000,4581143.36000000
"8635",430158.72900000,4581680.28000000,430161.60400000,4581703.28000000,430063.72900000,4581475.28000000,430066.60400000,4581498.28000000
"8636",430170.34000000,4581785.30900000,430173.26400000,4581812.01100000,430075.34000000,4581580.30900000,430078.26400000,4581607.01100000
"8637",430803.40000000,4581173.70000000,430816.71000000,4581165.19000000,430708.40000000,4580968.70000000,430721.71000000,4580960.19000000
"8638",430699.14600000,4581420.57200000,430738.31300000,4581443.57200000,430604.14600000,4581215.57200000,430643.31300000,4581238.57200000
"8639",430682.13700000,4581411.08400000,430672.31300000,4581405.09000000,430587.13700000,4581206.08400000,430577.31300000,4581200.09000000
