STREET_ID,STREET_TYPE,OFFICIAL_NAME,SHORT_NAME
314600,Camí,Camí Vell de Sta. Creu d'Olorda a Vallvidrera,Camí V S Creu Vall
314701,C,Carrer de Santa Dorotea,Santa Dorotea
314803,C,Carrer de Santa Elena,Santa Elena
314905,C,Carrer de Santa Engràcia,Santa Engràcia
315001,Pl,Plaça de Santa Engràcia,Pl Santa Engràcia
315103,C,Carrer de Santa Eugènia,Santa Eugènia
315205,Bda,Baixada de Santa Eulàlia,Bda Santa Eulàlia
315307,C,Carrer de Santa Eulàlia,Santa Eulàlia
315409,Ptge,Passatge de Santa Eulàlia,Ptge Santa Eulàlia
315500,Pg,Passeig de Santa Eulàlia,Pg Santa Eulàlia
315602,Pl,Plaça de Santa Eulàlia,Pl Santa Eulàlia
315704,C,Carrer de Santa Fe,Santa Fe
315806,C,Carrer de Santa Fe de Nou Mèxic,Santa Fe Nou Mèxic
315908,C,Carrer de Santa Filomena,Santa Filomena
316004,C,Carrer de Santa Gemma,Santa Gemma
316106,Pl,Plaça del Raspall,Pl Raspall
316208,C,Carrer de Santa Joana d'Arc,Santa Joana d'Arc
316300,C,Carrer de Santa Laura,Santa Laura
316401,C,Carrer de Santa Elionor,Santa Elionor
316503,C,Carrer de Santa Llúcia,Santa Llúcia
316605,C,Carrer de Santa Lluïsa de Marillac,Sta Ll Marillac
316707,C,Carrer de Santa Madrona,Santa Madrona
316809,Pg,Passeig de Santa Madrona,Pg Santa Madrona
316900,Pl,Plaça de Santa Madrona,Pl Santa Madrona
317007,C,Carrer de Santa Magdalena,Santa Magdalena
317109,C,Carrer de Santa Magdalena Sofia,Sta M Sofia
317200,C,Carrer de Santa Margarida,Santa Margarida
317302,C,Carrer de Santa Maria,Santa Maria
317404,Pl,Plaça de Santa Maria,Pl Santa Maria
317608,C,Carrer de Santa Marta,Santa Marta
317700,C,Carrer de Santa Matilde,Santa Matilde
317801,C,Carrer de Santa Mònica,Santa Mònica
317903,C,Carrer de Santa Otília,Santa Otília
318000,C,Carrer de Santa Perpètua,Santa Perpètua
318101,C,Carrer de Santa Peronella,Santa Peronella
318203,C,Carrer de Santa Rosa,Santa Rosa
318305,C,Carrer de Santa Rosalia,Santa Rosalia
318407,C,Carrer de Santa Tecla,Santa Tecla
318509,C,Carrer de Santa Teresa,Santa Teresa
318600,Ptge,Passatge de Santa Teresa,Ptge Santa Teresa
318702,C,Carrer de Santa Úrsula,Santa Úrsula
318804,C,Carrer de Santaló,Santaló
318906,C,Carrer de Santander,Santander
319002,C,Carrer de Santanyí,Santanyí
319104,C,Carrer de Santapau,Santapau
319206,C,Carrer de Santes Creus,Santes Creus
319308,Pl,Plaça de Santes Creus,Pl Santes Creus
319400,C,Carrer de Santiago Rusiñol,Santiago Rusiñol
319501,C,Carrer de la Santíssima Trinitat del Mont,Stma Trinitat Mont
319603,C,Carrer del Sant Crist,Sant Crist
319705,C,Carrer de Sant Domènec,Sant Domènec
319807,C,Carrer de Sant Domènec del Call,Sant Domènec Call
319909,C,Carrer de Sant Domènec de Santa Caterina,St. Domènec Sta. C
320001,C,Carrer del Beat Domènec Savio,Beat Domènec Savio
320103,C,Carrer de Sant Tomàs,Sant Tomàs
320205,Av,Avinguda del Santuari de Sant Josep de la Muntanya,Av S J Muntanya
320307,C,Carrer del Santuari,Santuari
320351,Ptge,Passatge dels Santuaris,Ptge Santuaris
320409,C,Carrer de Sarasate,Sarasate
320453,Pl,Plaça de la Sardana,Pl Sardana
320500,C,Carrer de Cerdanyola,Cerdanyola
320602,C,Carrer de Sargelet,Sargelet
320704,Av,Avinguda de Sarrià,Av Sarrià
320806,Camí,Camí Vell de Sarrià,Camí Vell Sarrià
320908,Ctra,Carretera de Sarrià a Vallvidrera,Ctra Sarrià Vallvi
321004,C,Carrer de Sas,Sas
321106,C,Carrer de Sàsser,Sàsser
321139,C,Carrer dels Satèl.lits,Satèl.lits
321208,C,Carrer del Salze,Salze
321274,Ptge,Passatge de Saturn,Ptge Saturn
321300,Ptge,Passatge de Saumell,Ptge Saumell
321401,C,Carrer de Scala Dei,Scala Dei
321456,E.A.,Seat Zona Franca,E.A. Seat Z Franca
321503,C,Carrer de la Seca,Seca
321605,C,Carrer del Secretari Coloma,Secretari Coloma
321707,C,Carrer de la Segarra,Segarra
321809,C,Carrer de Segimon,Segimon
321900,C,Carrer de Segòvia,Segòvia
322007,C,Carrer del Segre,Segre
322109,C,Carrer dels Segons Jocs Mediterranis,Sgon Jocs Mediterr
322200,C,Carrer de Segur,Segur
322302,C,Carrer del Segura,Segura
322404,C,Carrer de la Selva,Selva
322506,C,Carrer de la Selva del Camp,Selva del Camp
322608,C,Carrer de la Selva de Mar,Selva de Mar
322700,C,Carrer de les Semoleres,Semoleres
322754,C,Carrer del Sena,Sena
322801,C,Carrer de Sèneca,Sèneca
322903,Ptge,Passatge de Senillosa,Ptge Senillosa
323000,C,Carrer de Sentís,Sentís
323101,C,Carrer de Septimània,Septimània
323203,C,Carrer de Sepúlveda,Sepúlveda
323305,C,Carrer de Seròs,Seròs
323350,Camí,Camí de la Serp,Camí Serp
323407,C,Carrer d'en Serra,Serra
323509,Ptge,Passatge de Serra i Arola,Ptge Serra i Arola
323600,C,Carrer d'en Serra Xic,Serra Xic
323906,Ptge,Passatge de Serrahima,Ptge Serrahima
324002,C,Carrer de Serrallonga,Serrallonga
324104,C,Carrer de Serrano,Serrano
324308,Ptge,Passatge de Sert,Ptge Sert
324501,C,Carrer de Servet,Servet
324603,C,Carrer de Sèrbia,Sèrbia
324705,C,Carrer de Setantí,Setantí
324807,C,Carrer de Sevilla,Sevilla
324909,C,Carrer de Sibiuda,Sibiuda
325005,C,Carrer de Sicília,Sicília
325107,C,Carrer de Trelawny,Trelawny
325209,C,Carrer de Sidé,Sidé
325300,C,Carrer de Sidó,Sidó
325402,C,Carrer del Segle XX,Segle XX
325504,C,Carrer de Sigüenza,Sigüenza
325515,Ptge,Passatge de Sigüenza,Ptge Sigüenza
325606,C,Carrer de Sils,Sils
325800,Ptge,Passatge de Simó,Ptge Simó
325901,C,Carrer de Simó Oller,Simó Oller
325912,Ptge,Passatge del Tèxtil,Ptge Tèxtil
326008,C,Carrer del Sinaí,Sinaí
326052,C,Carrer de Torroella de Montgrí,Torroella Montgrí
326201,C,Carrer de Siracusa,Siracusa
326303,C,Carrer de les Sitges,Sitges
326405,Av,Avinguda de Sivatte,Av Sivatte
326507,C,Carrer del Socors,Socors
326609,C,Carrer de Sòcrates,Sòcrates
326700,Ptge,Passatge de Sòcrates,Ptge Sòcrates
326802,C,Carrer del Sol,Sol
326857,C,Carrer de la Gespa,Gespa
326904,Pl,Plaça del Sol,Pl Sol
327000,C,Carrer de Sol i Padrís,Sol i Padrís
327102,C,Carrer de Solà,Solà
327204,Bda,Baixada de Solanell,Bda Solanell
327306,C,Carrer de Solanes,Solanes
327408,C,Carrer de Soler i Rovirosa,Soler i Rovirosa
327601,Ptge,Passatge de Solsona,Ptge Solsona
327656,C,Carrer del Solsonès,Solsonès
327703,Pl,Plaça de Sóller,Pl Sóller
327907,C,Carrer dels Sombrerers,Sombrerers
328003,C,Carrer de Sor Eulàlia d'Anzizu,Sor Eulàlia Anzizu
328105,C,Carrer de Sòria,Sòria
328207,C,Carrer de Sorolla,Sorolla
328309,C,Carrer de Sors,Sors
328400,C,Carrer de Sostres,Sostres
328502,C,Carrer de Sovelles,Sovelles
328604,C,Carrer de Subirats,Subirats
328706,C,Carrer del Sots-tinent Navarro,Sots-tinent Navarr
328808,C,Carrer de Sugranyes,Sugranyes
328900,C,Carrer de Suïssa,Suïssa
329006,C,Carrer de Suñol i Gras,Suñol i Gras
329108,C,Carrer de Súria,Súria
329200,C,Carrer del Sospir,Sospir
329403,C,Carrer de Tagamanent,Tagamanent
329505,C,Carrer del Tajo,Tajo
329709,C,Carrer de la Tallada,Tallada
329800,C,Carrer dels Tallers,Tallers
329902,C,Carrer de Tamarit,Tamarit
330005,C,Carrer de Tamariu,Tamariu
330107,C,Carrer de Tànger,Tànger
330209,C,Carrer d'en Tantarantana,Tantarantana
330300,C,Carrer de les Tàpies,Tàpies
330402,C,Carrer de la Tapineria,Tapineria
330504,C,Carrer de Tapioles,Tapioles
330606,T,Torrent de Tapioles,T Tapioles
330708,C,Carrer del Taquígraf Garriga,Taquígraf Garriga
330800,C,Carrer del Taquígraf Martí,Taquígraf Martí
330901,C,Carrer del Taquígraf Serra,Taquígraf Serra
331008,C,Carrer de Taradell,Taradell
331100,C,Carrer de Tarba,Tarba
331201,C,Carrer de Tàrent,Tàrent
331405,C,Carrer de la Tarongeta,Tarongeta
331507,C,Carrer de Tarragona,Tarragona
331609,C,Carrer de Terrassa,Terrassa
331700,C,Carrer de Tàrrega,Tàrrega
331755,Ptge,Passatge de Tàrrega,Ptge Tàrrega
331802,C,Carrer d'en Tarròs,Tarròs
331904,Ptge,Passatge de Tasso,Ptge Tasso
332000,C,Carrer del Taulat,Taulat
332102,Ptge,Passatge del Taulat,Ptge Taulat
332204,C,Carrer de Tavern,Tavern
332306,C,Carrer de Taxdirt,Taxdirt
332408,Pl,Plaça de Taxonera,Pl Taxonera
332500,Pl,Plaça del Teatre,Pl Teatre
332601,C,Carrer de la Guàrdia Urbana,Guàrdia Urbana
332703,C,Carrer del Teide,Teide
332805,C,Carrer del Telègraf,Telègraf
332850,Pl,Plaça de la Televisió,Pl Televisió
332907,C,Carrer de Tell,Tell
333003,C,Carrer dels Templers,Templers
333150,E.A.,Temple Sagrat Cor,E.A. Temple Sagrat
333309,C,Carrer de Tenerife,Tenerife
333400,C,Carrer de González Tablas,González Tablas
333604,C,Carrer del Tinent Coronel Valenzuela,Tt Cnl Valenzuela
333706,Ptge,Passatge del Tinent Costa,Ptge Tinent Costa
333808,C,Carrer del Tinent Flomesta,Tinent Flomesta
333900,C,Carrer del Tenor Masini,Tenor Masini
334006,C,Carrer del Tenor Viñas,Tenor Viñas
334108,C,Carrer de Teodora Lamadrid,Teodora Lamadrid
334301,C,Carrer de Teodor Bonaplata,Teodor Bonaplata
334403,C,Carrer de Teodor Llorente,Teodor Llorente
334505,C,Carrer de Teodor Roviralta,Teodor Roviralta
334607,C,Carrer del Ter,Ter
334709,C,Carrer del Tercio P E,Tercio P E
334753,C,Carrer de la Mare de Déu de Montserrat,M Déu Montse
334786,C,Carrer de Teresa de Cofrents,Teresa de Cofrents
334800,C,Carrer de Terré,Terré
334902,C,Carrer de Terol,Terol
335009,C,Carrer de Tessàlia,Tessàlia
335100,Pl,Plaça de Tetuan,Pl Tetuan
335202,C,Carrer de Teulada,Teulada
335406,C,Carrer de Thous,Thous
335508,C,Carrer de Tiana,Tiana
335643,Parc,Parc Forestal del Tibidabo,Parc F Tibidabo
335654,Ctra,Carretera de Vallvidrera al Tibidabo,Ctra Vallvid Tibid
335701,Pl,Plaça del Tibidabo,Pl Tibidabo
335803,C,Carrer del Tigre,Tigre
336001,Pg,Passeig dels Til.lers,Pg Til.lers
336103,C,Carrer dels Tiradors,Tiradors
336169,C,Carrer de Tiro,Tiro
336205,C,Carrer de Tirso,Tirso
336307,C,Carrer de Tirso de Molina,Tirso de Molina
336409,C,Carrer d'en Tissó,Tissó
336500,C,Carrer de Ticià,Ticià
336704,C,Carrer de Tubella,Tubella
336806,Rier,Riera de Can Toda,Rier Can Toda
336850,Av,Avinguda de Tots Sants,Av Tots Sants
336908,C,Carrer de Tòquio,Tòquio
337004,Pl,Plaça dels Jardins de Tòquio,Pl Jardins Tòquio
337106,C,Carrer de Toledo,Toledo
337208,Ptge,Passatge de Toledo,Ptge Toledo
337300,C,Carrer de Tolosa,Tolosa
337401,C,Carrer de Tolrà,Tolrà
337503,C,Carrer de Tomàs Mieres,Tomàs Mieres
337605,C,Carrer de Tomàs Padró,Tomàs Padró
337809,C,Carrer del Timó,Timó
337900,Ptge,Passatge de Tona,Ptge Tona
338109,C,Carrer del Tonell,Tonell
338200,C,Carrer del Topazi,Topazi
338302,C,Carrer de Topete,Topete
338506,C,Carrer de Tordera,Tordera
338608,C,Carrer de Torelló,Torelló
338700,C,Carrer de Torné,Torné
338743,Ptge,Passatge de Torné,Ptge Torné
338903,C,Carrer de Torns,Torns
339000,Ptge,Passatge de Torras i Bages,Ptge Torras Bages
339101,Pg,Passeig de Torras i Bages,Pg Torras i Bages
339203,C,Carrer de Torras i Pujalt,Torras i Pujalt
339305,C,Carrer de la Torre,Torre
339407,Pl,Plaça de la Torre,Pl Torre
339418,E.A.,Torre Aigües Tibidabo,E.A. T Aigües Tibi
339429,E.A.,Torre Bonavista,E.A. Torre Bonavis
339473,Parc,Parc Forestal de Torre Baró,Parc F Torre Baró
339509,C,Carrer de la Torre d'en Damians,Torre d'en Damians
339600,C,Carrer de la Torre Dulac,Torre Dulac
339815,Camí,Camí de la Torre Melina,Camí Torre Melina
339906,C,Carrer de la Torre dels Pardals,Torre dels Pardals
340009,C,Carrer de la Torre Vélez,Torre Vélez
340304,C,Carrer de Torrelles,Torrelles
340406,C,Carrer del Torrent de les Flors,Torrent Flors
340600,C,Carrer del Torrent de Mariner,Torrent de Mariner
340701,C,Carrer del Torrent de Perera,Torrent de Perera
340803,C,Carrer del Torrent de Can Piquer,Torrent Can Piquer
340905,C,Carrer del Torrent del Remei,Torrent del Remei
341001,C,Carrer de la Torre Vella,Torre Vella
341103,C,Carrer del Torrent d'en Vidalet,Torrent Vidalet
341307,C,Carrer de Josep Torres,Josep Torres
341409,C,Carrer de les Torres,Torres
341500,Ptge,Passatge de Torres,Ptge Torres
341555,Ptge,Passatge de les Torretes,Ptge Torretes
341602,C,Carrer de Torres i Amat,Torres i Amat
341704,C,Carrer de Torres de Marina,Torres de Marina
341850,C,Carrer de Torrevieja,Torrevieja
341908,C,Carrer de Torrijos,Torrijos
342004,C,Carrer de Tort,Tort
342106,C,Carrer de Tortellà,Tortellà
342208,C,Carrer de Tortosa,Tortosa
342300,C,Carrer de Tossa,Tossa
342401,Camí,Camí de Cal Totxo,Camí Cal Totxo
342503,C,Carrer del Treball,Treball
342605,Ptge,Passatge del Treball,Ptge Treball
342707,C,Carrer de Travau,Travau
342809,C,Carrer de la Tradició,Tradició
342900,C,Carrer de Trafalgar,Trafalgar
343007,C,Carrer del Tragí,Tragí
343200,Via,Via Trajana,Via Trajana
343302,C,Carrer de Trajà,Trajà
343404,C,Carrer de la Tramuntana,Tramuntana
343506,Pl,Plaça del Transvaal,Pl Transvaal
343630,Ptge,Passatge Transversal,Ptge Transversal
343700,C,Carrer de Trapani,Trapani
343801,Ptge,Passatge de la Travessera,Ptge Travessera
343903,Trav,Travessera de les Corts,Trav Corts
344000,Trav,Travessera de Dalt,Trav Dalt
344101,Trav,Travessera de Gràcia,Trav Gràcia
344305,C,Carrer de la Travessia,Travessia
344407,Trvs,Travessia de Sant Antoni,Trvs Sant Antoni
344633,C,Carrer de la Traviata,Traviata
344702,C,Carrer del Trèvol,Trèvol
344804,C,Carrer de Tremp,Tremp
344906,C,Carrer de les Tres Creus,Tres Creus
345002,C,Carrer dels Tres Llits,Tres Llits
345068,C,Carrer dels Tres Pins,Tres Pins
345104,C,Carrer dels Tres Reis,Tres Reis
345206,C,Carrer de les Tres Senyores,Tres Senyores
345308,C,Carrer de les Tres Torres,Tres Torres
345501,C,Carrer del Triangle,Triangle
345658,C,Carrer de Trilla,Trilla
345807,Pl,Plaça de Trilla,Pl Trilla
345909,C,Carrer de Trillo,Trillo
346005,C,Carrer de la Trinitat,Trinitat
346209,Pl,Plaça de la Trinitat,Pl Trinitat
346300,C,Carrer del Trinquet,Trinquet
346402,C,Carrer de Trinxant,Trinxant
346606,C,Carrer d'en Tripó,Tripó
346708,Racó,Racó del Triste P E,Racó Triste P E
346800,Rbla,Rambla del Poblenou,Rbla Poblenou
346901,C,Carrer de les Trompetes,Trompetes
347008,C,Carrer de les Trompetes de Jaume I,Trompetes Jaume I
347100,C,Carrer de l'Encuny,Encuny
347201,C,Carrer del Trobador,Trobador
347303,C,Carrer de Trueba,Trueba
347405,Ptge,Passatge de Trullàs,Ptge Trullàs
347450,Pl,Plaça de la Tulipa,Pl Tulipa
347507,C,Carrer de Trullols,Trullols
347529,Ptge,Passatge de Tubella,Ptge Tubella
347551,C,Carrer de Tucumán,Tucumán
347802,C,Carrer del Túria,Túria
347904,C,Carrer del Turó,Turó
347948,Camí,Camí del Turó de l'Alzina,Camí Turó Alzina
348102,C,Carrer del Turó Blau,Turó Blau
348135,Parc,Parc de Monterols,Parc de Monterols
348157,Parc,Parc del Turó de la Peira,Parc Turó Peira
348179,Parc,Parc Forestal del Turó de Maria,Parc F Turó Maria
348204,C,Carrer del Turó de la Rovira,Turó de la Rovira
348306,Pg,Passeig de Turull,Pg Turull
348350,Ptge,Passatge de Turull,Ptge Turull
348408,C,Carrer de Tuset,Tuset
348500,C,Carrer d'Ulldecona,Ulldecona
348554,C,Carrer U Zona Franca,U
348576,C,Carrer de la Llicorella,Llicorella
348703,C,Carrer de l'Autonomia,Autonomia
348805,Pl,Plaça de la Revolució de Setembre de 1868,Pl Revolució 1868
348907,C,Carrer de la Unió,Unió
349003,Pl,Plaça de la Unió,Pl Unió
349105,Pg,Passeig Universal,Pg Universal
349207,Pl,Plaça de la Universitat,Pl Universitat
349309,Rda,Ronda de la Universitat,Rda Universitat
349386,C,Carrer de l'Ullastre,Ullastre
349400,Pl,Plaça de l'Univers,Pl Univers
349502,C,Carrer de l'Urani,Urani
349579,C,Carrer del Presseguer,Presseguer
349604,Ptge,Passatge d'Ureña,Ptge Ureña
349706,C,Carrer del Comte d'Urgell,Comte d'Urgell
349808,Pg,Passeig d'Urrutia,Pg Urrutia
349900,C,Carrer de l'Uruguai,Uruguai
350104,Ptge,Passatge d'Utset,Ptge Utset
350159,C,Carrer V Zona Franca,V
350206,C,Carrer de Vacarisses,Vacarisses
350308,C,Carrer de València,València
350603,Pl,Plaça de Valentí Almirall,Pl V Almirall
350705,C,Carrer de Valentí Iglésias,Valentí Iglésias
350807,C,Carrer dels Valero,Valero
350909,C,Carrer de Valeta d'Arquer,Valeta d'Arquer
351107,C,Carrer de Vallseca,Vallseca
351209,Ptge,Passatge de Vallseca,Ptge Vallseca
351300,C,Carrer de Valladolid,Valladolid
351402,Av,Avinguda de Vallbona,Av Vallbona
351606,C,Carrer de Vallcivera,Vallcivera
351708,C,Carrer de Pablo Iglesias,Pablo Iglesias
351800,C,Carrer dels Germans Desvalls,Germans Desvalls
351901,Pg,Passeig de Valldaura,Pg Valldaura
352008,C,Carrer de Valldemossa,Valldemossa
352100,C,Carrer de Valldonzella,Valldonzella
352201,C,Carrer de Valldoreix,Valldoreix
352303,C,Carrer de la Vall d'Aran,Vall d'Aran
352405,Pl,Plaça de la Vall d'Hebron,Pl Vall d'Hebron
352482,E.A.,Fundacion Alba V Hebron,E.A. Fund Alba V H
352507,Pg,Passeig de la Vall d'Hebron,Pg Vall d'Hebron
352653,C,Carrer de la Vall d'Ordesa,Vall d'Ordesa
352700,C,Carrer del Vallès,Vallès
352904,C,Carrer del Vallespir,Vallespir
353000,C,Carrer de Vallfogona,Vallfogona
353306,C,Carrer de Vallhonrat,Vallhonrat
353408,C,Carrer de Vallirana,Vallirana
353500,C,Carrer de Vallmajor,Vallmajor
353601,C,Carrer de Vallmitjana,Vallmitjana
353656,C,Carrer de Valls,Valls
353703,C,Carrer de Vallpar,Vallpar
353769,Camí,Camí de Vallvidrera Al Tibidabo,Camí Vallvi Tibida
353791,Est,Estació Apeadero Vallvidrera,Est Ap Vallvidrera
353805,Av,Avinguda de Vallvidrera,Av Vallvidrera
353907,Camí,Camí de Vallvidrera,Camí Vallvidrera
353930,Camí,Camí Vallvidrera las Planas,Camí Vallvi Planas
353951,Rier,Riera de Vallvidrera,Rier Vallvidrera
353973,Parc,Parc Forestal de Vallvidrera,Parc F Vallvidrera
354003,Ctra,Carretera de Vallvidrera a Barcelona,Ctra Vallvi Barna
354455,C,Carrer de l'Escar,Escar
354502,C,Carrer de Varsòvia,Varsòvia
354604,C,Carrer de Bascònia,Bascònia
354706,C,Carrer de Vayreda,Vayreda
354808,Pl,Plaça de Vázquez de Mella,Pl Vázquez Mella
354900,C,Carrer de Veciana,Veciana
355006,C,Carrer de Santa Joaquima de Vedruna,Sta Joaquima Vedru
355108,C,Carrer del Veguer,Veguer
355200,C,Carrer de Vehils,Vehils
355301,Pl,Plaça del Coll de Finestrelles,Pl Coll Finestrell
355403,C,Carrer del Vint-i-Sis de Gener 1641,Vint-i-Sis Gener
355505,C,Carrer de Velázquez,Velázquez
355709,C,Carrer de Vèlia,Vèlia
355800,C,Carrer de la Verema,Verema
355902,C,Carrer de Vendrell,Vendrell
356009,C,Carrer de Venècia,Venècia
356100,C,Carrer de Venero,Venero
356202,C,Carrer de Veneçuela,Veneçuela
356304,C,Carrer de Ventalló,Ventalló
356406,C,Carrer de Ventura Rodríguez,Ventura Rodríguez
356508,C,Carrer de Venus,Venus
356600,Pl,Plaça de Veracruz,Pl Veracruz
356701,C,Carrer del Verdet,Verdet
356803,C,Carrer de Verdi,Verdi
356905,Pg,Passeig de Verdum,Pg Verdum
357001,C,Carrer de Bergara,Bergara
357103,C,Carrer dels Vergós,Vergós
357409,C,Carrer de la Verneda,Verneda
357500,Camí,Camí de la Verneda,Camí Verneda
357602,Pg,Passeig de la Verneda,Pg Verneda
357646,Pl,Plaça de la Verneda,Pl Verneda
357657,Camí,Camí dels Verns,Camí Verns
357704,C,Carrer de Verntallat,Verntallat
357806,Pl,Plaça de la Verònica,Pl Verònica
357908,C,Carrer de Bertrellans,Bertrellans
358004,C,Carrer del Vesuvi,Vesuvi
358059,C,Carrer de la Via Làctia,Via Làctia
358106,C,Carrer de Biada,Biada
358300,Viad,Viaducte de Vallcarca,Viad Vallcarca
358401,C,Carrer de la Vicaria,Vicaria
358503,C,Carrer de Vicent López,Vicent López
358558,Ptge,Passatge de Vicent Martín,Ptge Vicent Martín
358605,Pl,Plaça de Vicenç Martorell,Pl V Martorell
358707,C,Carrer de Vicenç Montal,Vicenç Montal
358900,C,Carrer de Vico,Vico
358955,Pl,Plaça de Víctor Balaguer,Pl Víctor Balaguer
359109,Pg,Passeig de Lluís Companys,Pg Lluís Companys
359200,Av,Avinguda de Pedralbes,Av Pedralbes
359302,C,Carrer de la Victòria,Victòria
359404,Pl,Plaça de Joan Carles I,Pl Joan Carles I
359437,C,Carrer del Margalló,Margalló
359506,C,Carrer de Vic,Vic
359608,C,Carrer del Cep,Cep
359700,C,Carrer de Vidal i Guasch,Vidal i Guasch
359801,C,Carrer de Vidal i Quadras,Vidal i Quadras
359903,C,Carrer de Vidal i de Valenciano,Vidal Valenciano
360006,C,Carrer de Vidiella,Vidiella
360108,C,Carrer de la Vidrieria,Vidrieria
360200,C,Carrer del Vidre,Vidre
360301,C,Carrer del Vidriol,Vidriol
360356,Camí,Camí Vell de la Pedrera,Camí Vell Pedrera
360505,C,Carrer del Vent,Vent
360709,C,Carrer dels Vigatans,Vigatans
360877,Parc,Parc Forestal de Vil.lajoana,Parc F Vil.lajoana
360902,Ptge,Passatge de Vila i Rosell,Ptge Vila i Rosell
361009,C,Carrer de Vila i Vilà,Vila i Vilà
361100,C,Carrer de Viladecans,Viladecans
361202,C,Carrer de Viladecavalls,Viladecavalls
361304,Bda,Baixada de Viladecols,Bda Viladecols
361406,C,Carrer de Viladomat,Viladomat
361508,C,Carrer de Viladrosa,Viladrosa
361600,C,Carrer de Vilafranca,Vilafranca
361701,C,Carrer de Vilageliu i Gavaldà,Vilageliu Gavaldà
361803,C,Carrer de la Vila Joiosa,Vila Joiosa
361905,C,Carrer de Vilamajor,Vilamajor
362001,C,Carrer de Vilamarí,Vilamarí
362103,C,Carrer de Vilamur,Vilamur
362205,C,Carrer de Vilana,Vilana
362409,Av,Avinguda de Vilanova,Av Vilanova
